gene_id,sample4,sample5,sample13,sample14,sample17,sample18
g10513,82.423,30.067,32.717,50.926,207.248,45.439
g10514,12.212,10.24,16.293,35.003,43.395,17.2
g10515,51.035,27,28.035,62.085,69,21
g10516,21.46,18.034,10.265,22.235,58.976,12.31
g10517,10.128,4.262,8.562,5.766,33.459,5.875
g10518,85.514,61.009,57.979,112.567,246.815,55.253
g10519,61.393,37.253,40.299,73.357,138.036,38.971
g1052,2292.579,1977.123,1528.915,2374.783,6331.978,1908.382
g10520,39.66,18.998,38.903,55.128,92.531,23.001
g10521,14,17,8,8.893,46,5
g10523,1,0,0,0,1,0
g10524,2,6,2,6,12,6
g10525,151.492,70.981,115.796,157.673,1487.474,49.119
g10526,413.349,261,321.687,499,1209,235
g10527,67.848,93.641,58.891,156.505,225.094,68.661
g10528,11.966,8.434,8.801,8.508,22.939,3.329
g10529,16,11,9,15,71.439,9
g1053,2575.916,2057.354,2145.081,3686.972,8321.428,1779.561
g10530,12,15.995,24,18,39.031,6.866
g10531,3.008,7.002,7.997,14.021,21.02,6.02
g10532,13,6.385,12,14,44.575,3
g10533,49.046,6.801,0,72.069,46.537,7.386
g10534,915.73,465.173,492.584,601.12,2189.414,438.669
g10535,802.212,512.78,407.58,702.261,2383.742,480.238
g10536,307.759,207.574,199.528,275.795,1348.5,184.546
g10537,493.798,310.302,344.344,540.589,1577.507,270.354
g10538,301.58,237.086,182.254,380.738,808.213,234.415
g10539,13.013,6.007,8.458,9.064,34.471,6.002
g1054,1378.455,948.333,1236.15,1954.364,4380.42,800.31
g10540,182.978,145.03,154.172,228.745,543.789,129.517
g10541,24,42.078,46,82.169,130.713,40.638
g10542,22.928,13.201,16.528,12.111,48.635,13.334
g10543,10,7.126,3.022,15,36.067,5
g10544,15,4,5,9,28,3
g10545,16,11,4,7,33,7.068
g10547,43.161,28.411,40.982,76.528,103.199,25.262
g10548,77.814,71.452,65.369,104.234,316.722,68.554
g10549,22.018,10,32.174,66.031,103.472,21.009
g1055,324.183,272,298,683.938,1079.992,275
g10550,18,13,25.9,34,57.161,12
g10551,18,8,17,28,67.993,8
g10552,20.596,5.747,8.158,23.617,38.292,11.064
g10553,1910.302,1153.613,752.859,1476.963,1444.352,693.818
g10554,341.193,178.892,230.396,306.376,1058.156,146.336
g10555,242.358,202.701,228.292,345.736,632.536,180.415
g10556,27.193,10.042,13.809,19.915,79.821,21.208
g10557,40,34.001,28.032,50,95.16,34
g10558,18,9,9,8,65,12
g10559,9,3,4,6,26,2
g1056,1436.742,1191.438,1097.283,1835.219,4195.374,992.596
g10560,1807.248,1484.409,354.308,663.234,6892.598,1486.239
g10561,255.372,143.918,127.608,230.147,719.816,132.887
g10562,11,8.614,8,11.086,21.142,5.551
g10563,34.537,24.042,20.911,38.047,105.417,19.111
g10564,6.849,5.358,5.45,11.491,17.807,5.898
g10565,9,5,0,0,0,0
g10566,2,1,4,4,9,5
g10567,1583.956,3028.918,1860.504,5549.964,8287.272,2228.01
g10568,16,7,5,16,26,6.333
g10569,764.827,619.489,587.273,1025.537,2518.294,577.891
g1057,108.405,67,84.002,153.817,400.826,61.012
g10570,10.849,9.907,8.701,24.249,28.226,5.145
g10571,18.001,8.866,14,28.005,47.627,9.003
g10572,189.03,117.683,107.976,133,331.994,87
g10573,66.596,59.745,2,13,16.37,10
g10574,18,5,17,15,27,4
g10575,150.187,111.839,140.585,205.106,406.623,113.641
g10576,1229.239,989.145,896.798,1849,3640.224,689.018
g10577,463.027,339.927,356.412,586.144,1766.438,271.781
g10578,47,22,28,47.036,87.949,23
g10579,9,6,7,17.043,31,7.028
g1058,441,459,358.006,634,1063,353
g10580,5,7,8,7,11,4.999
g10581,11.508,12.073,5.001,15.905,32.664,7.776
g10582,1113.993,885.227,761.064,1424.319,4187.53,838.136
g10583,141.037,103.614,76.968,146.299,506.402,83.109
g10584,31.525,19.453,19.408,34.873,77.356,19.603
g10585,133,199,151,265,666,176
g10586,94.613,51.305,20.773,45.834,186.302,33.202
g10587,15,23,16,35,64,17.001
g10588,5,1,5.892,5,20.353,2
g10589,7,6,3,4,14.002,3
g1059,228,85,0,0,1,0
g10590,2,2,5,6,21,8
g10591,0,4,3,5.624,10,2
g10592,143.585,105.597,90.723,118.985,378.893,81.622
g10593,1953.914,1275.431,1143.761,2006.952,5458.37,1207.558
g10594,20.054,17.055,17.045,29.278,52.385,9.019
g10595,176.651,192.58,229.198,431.083,784.436,210.138
g10596,67.389,42.375,33.236,65.013,101.217,26.026
g10597,21,15,18,23,68,12
g10598,0,5.845,8.531,11.942,19.612,1.94
g10599,0,0,0,0,0,0
g106,83037.299,62621.527,66882.467,115398.094,227683.733,51426.186
g1060,1,0,0,0,0,0
g10600,0,0,0,0,5,0
g10601,330.678,292.732,182.84,406.552,858.741,256.942
g10602,136.977,109.513,106.021,162.509,367.277,86.418
g10603,7.337,8.477,17.702,18.927,36.504,8.362
g10604,186.918,138.841,136.652,205.545,621.792,128.123
g10605,83.969,58.475,76.421,133.409,241.303,48.353
g10606,20,10,10,18,88.227,11
g10607,11.966,10.09,8,7.569,35.493,8
g10608,3,4.002,3,11,18.015,8
g10609,8,5,8,4,10,4
g1061,2727.167,2391.955,2143.968,4163.154,8173.064,1829.414
g10610,127.912,148.676,105.189,180.703,512.871,169.195
g10611,298.005,200.955,219.002,388.996,820.501,198
g10612,193.058,125,116.658,138.999,546.316,123
g10613,57,58,46,103.45,141.616,29
g10614,17.998,14,18,20,54,10.88
g10615,10,3,7,10,36,1
g10616,0,0,47,13,0,5
g10617,6,2.135,0,0,0,0
g10618,28.812,18.173,19.809,24.561,93.265,10.12
g10619,246.067,148.552,174.183,259.172,425.776,119.869
g1062,2432.041,1825.224,1880.463,3272.113,7550.269,1732.725
g10620,42.465,37.675,35.961,69.273,105.762,36.356
g10621,32,23,23,20,104,13
g10622,7,6,9,4,40,7
g10623,5984.694,4673.101,5003.221,9907.39,12392.183,4709.713
g10624,490.567,313.905,346.282,634.158,1325.51,319.7
g10625,12.37,8.856,15.903,23.967,51.499,10.968
g10626,11,4,7.046,12.426,22.016,10
g10627,10,8,13,17,47.937,8.951
g10628,24,19,0,0,0,1
g10629,12.112,4,6.964,7,21,7
g1063,521,349,351.002,605,1517.016,330
g10630,106.178,65.024,72.647,124.829,297.773,79.831
g10632,79.867,42,53.327,70.414,83.432,28.016
g10633,0,0,0,19,5,1
g10634,24,21,14,16,28,20
g10635,28,12,0,0,0,0
g10636,5,9,8,17,9,6
g10637,34.962,22.829,9.087,29.554,99.29,35.609
g10638,39.239,26.438,16.889,42.305,129.997,22.702
g10639,121.69,82.881,93.565,172.156,364.963,85.649
g1064,5333.395,3867.886,4379.008,8111.299,15933.589,3846.457
g10640,95,96,0,0,0,1
g10641,14.52,11,8.033,21.695,25,7
g10642,6,6,7,10,10,5
g10643,10,3,1,7,13,0
g10644,3,3,3,2,7,6
g10645,12037.523,6980.973,8931.953,13895,27517.601,6958
g10646,87.675,85.721,32.274,70.896,182.763,50.031
g10647,607.73,407.096,448.625,1153.873,1784.201,427.268
g10648,323.704,241.128,221.323,403.45,1036.428,217.992
g10649,40.092,29.784,47.48,39.695,130.919,22.868
g1065,2106.905,1746.473,1745.564,3383.296,5703.49,1521.739
g10650,5,5,0,0,0,0
g10651,350.394,378.859,454.68,684.699,728.151,268.513
g10652,15,11,11,23.759,46,3.001
g10653,5,8,3,11,16,9
g10654,5,3,2,4,14.311,1
g10655,19.959,273.67,113.966,322.346,70.253,610.544
g10656,526.608,387.462,393.597,670.199,1822.841,394.874
g10657,0,0,0,531,0,0
g10658,28.172,10.824,14.029,30.026,46.13,15.003
g10659,3,2,3,7,16.581,6
g1066,1697,1194.544,1254,2071.703,4630.252,1059
g10660,57.467,51.251,43.545,75.893,230.166,45.727
g10661,26.218,20.031,9.497,27.723,62.243,17.693
g10662,6,5,5,9,27.222,7
g10663,6,2,8,5,17,3
g10664,4,0,1,8.008,10.147,3
g10665,4053.127,5923.108,3703.888,11155.122,10694.853,3244.705
g10666,19.951,11.996,48.037,22.468,114.344,17.449
g10667,14.033,1.001,15,19.825,21.044,13.191
g10668,17.755,7.61,7.736,11.191,43.997,5.463
g10669,18,9,13.597,15.078,40.093,9.005
g1067,1553.903,1906.294,1581.333,2106.319,4358.337,1241.259
g10670,13,16,5,5,29,2
g10671,5,8,4,12,19,8
g10672,22.321,87.817,44.515,161.718,171.4,123.105
g10673,112.323,86.582,61.356,138.655,349.182,101.428
g10674,13,3,12.288,13.993,26.196,3
g10675,24.76,18,16.782,30,59.814,13.907
g10676,0,0,0,0,0,0
g10677,8.917,2.119,5.816,8.921,14.523,1.146
g10678,269.66,202.957,198.302,322.048,872.666,203.413
g10679,315.904,209.668,242.223,439.23,768.028,189.148
g1068,341,296,301,543,1252.448,276
g10680,67.316,93.27,62.087,104.604,291.355,43.87
g10681,6,5,1,9,78,27
g10682,21.004,16,4,15,69,17
g10683,10.001,8,8,19.614,33.005,17.009
g10684,13,9,5,4,18,1
g10685,1209.037,767.986,762.36,1348.221,3243.75,686.976
g10686,875.847,654.972,652.274,1075.454,2439.047,637.387
g10687,465.817,405,413.913,704.18,1651.397,351
g10688,121.46,78.541,107.656,116.679,393.887,102.187
g10689,179.371,91.207,101.039,189.552,429.522,126.715
g1069,2065.065,1896.545,1662.83,3001.257,7395.874,1788.157
g10690,49,30,0,0,0,0
g10691,11,27,5,19,42,11
g10692,8.223,5,5,11,27.997,3
g10693,10,11,0,0,0,0
g10694,6,3,3,6,12,2
g10695,13,13,0,0,0,0
g10696,111.004,77,68,135.918,246.038,71
g10697,48.361,60.279,47.024,51.611,157.074,45.268
g10698,3,3,1,6,11.052,1
g10699,892.373,675.921,639.669,1332.979,2536.961,585.255
g107,1905.371,1506.105,1668.912,2738.66,5921.943,1438.792
g1070,2395.189,1701.148,1862.777,2919.474,7123.396,1566.574
g10700,3403.424,2414.849,2446,4349,9170.045,2190.993
g10701,859.356,452.461,470.332,685.173,2181.612,517.229
g10702,23.046,5.103,17.998,24.099,64.727,14
g10703,22,13,10,18,70,11
g10704,15,14,6,8,18,7
g10705,7,4,9,10,21,7
g10706,3.023,29.206,24.13,68.754,49.355,27.216
g10707,69.9,41.415,45.225,73.236,225.866,35.924
g10708,54.013,33.001,34.011,57.413,3,2
g10709,12.007,8,10,22,22,10.022
g1071,948.001,641,815.729,1276.981,2806,539.088
g10710,2,5,2,15.121,14,4
g10711,18.422,10.284,21.42,27.144,86.886,10.23
g10712,643.914,655,574.008,1040.002,1272.853,457.825
g10713,77.351,37.12,43.02,63.081,167.383,37.121
g10714,4,7,14,16.991,28.001,10
g10715,322.551,242.328,238.966,441.319,767.747,176.89
g10716,26.54,26.564,30.897,25.14,89.495,22.103
g10717,21,19.882,21,55.73,55.003,16
g10718,14.202,7.078,10.151,24.028,37.294,15.056
g10719,6.017,2.022,8.006,15,20.378,5
g1072,921.588,755.759,842.904,1307.815,3237.503,642.738
g10720,4,5,4,6,20,2.17
g10721,13.297,5.603,11.417,6.2,39.465,10.739
g10722,16.678,15.208,12.017,24.832,40.115,8.029
g10723,0,0,0,0,0,0
g10724,1092.917,826,782.634,1456.998,2419,707
g10725,79.598,39.127,48.829,60.178,190.117,43.359
g10726,15.517,14.725,13.281,22.77,57.463,21.654
g10727,45.088,31.005,40.889,96.356,126.766,28.97
g10728,1.04,2.227,6.482,6.477,13.009,6.396
g10729,50.391,61.993,56.023,120.385,217.191,55.018
g1073,7171.818,5090.074,6405.976,12105.811,19038.056,5107.374
g10730,27.487,23.146,19,16.002,69.537,10.029
g10731,14,2,14,1,32,8
g10732,689.167,545.979,459.835,869.318,1923.631,405.717
g10733,4.638,0,5.663,0,26.332,1.507
g10734,97.489,60.297,55.07,88.309,309.603,60.037
g10735,19,14,21,19,70,12
g10736,0,0,2,424,0,0
g10737,21,19,13,21.068,55.363,10.07
g10738,20,14,0,0,0,0
g10739,3,6,10.601,5,18,4
g1074,9225.7,7192.523,6944.003,12197.41,28818.159,6075.203
g10740,0,0,0,0,0,0
g10741,22,10,24,20,78.962,23
g10742,7,12.404,18,26,44.238,10
g10743,16.5,12.99,18.132,22.12,35.319,8.107
g10744,12,11,10,10.934,26.745,9.465
g10745,24,20,0,0,0,0
g10746,12,9.929,0,0,0,0
g10747,550.963,358.369,355.735,628.336,1334.271,325.832
g10748,623.942,400.843,394.837,681.881,1468.05,385.953
g10749,58.071,36.002,41,69.002,145.019,35
g1075,472,373,278,664,1659.343,491
g10750,40.088,33.298,36.282,65.919,123.125,21.073
g10751,6.409,7,4,3,21.961,5
g10752,53.761,42.57,28.435,57.883,180.074,28.557
g10753,266.012,808.213,1061.129,2392.829,1626.092,670.309
g10754,259.405,197.697,205.972,335.343,734.818,186.083
g10755,267.783,127.257,134.849,150.212,691.661,43.477
g10756,21,22,13,85,64,45
g10757,16,10.251,10,5.231,22,10
g10758,7,8,9,14.247,12.75,7
g10759,492.802,447.007,473.983,762.228,1320.785,413.116
g1076,117383.808,56819.019,86321.567,110327.1,295328.301,42922.329
g10760,21.506,7.236,13.367,32.232,56.38,11.976
g10761,3,0,1,80.254,2,3
g10762,26.243,15,23.778,20.4,61.111,13
g10763,4,9,12,11.973,34.976,11
g10764,6,4,0,0,0,0
g10765,280.048,416.323,130.708,115.612,167.322,26.674
g10766,355.377,183.136,225.981,215.75,854.402,172.438
g10767,103.032,66.298,75.33,155.097,541.992,85.776
g10768,32,18.936,25.699,46.258,123.004,25.16
g10769,11,8.034,10,9.923,22.154,10.047
g1077,60,397,118,396,376,454
g10770,26,15,0,0,0,0
g10771,12,5,7,14,25.094,13
g10772,5,2,13,10,40,8
g10773,126.29,113.616,73.947,249.355,399.978,118.308
g10774,4.725,4.507,3.766,10.245,16.223,4.752
g10775,62.104,37,27.008,65,144,65
g10776,8.388,6.445,6.466,20.992,40.793,7.465
g10777,110.636,100.968,110.408,172.78,426.515,106.816
g10778,143.972,84.745,94.127,143.002,322.06,70.485
g10779,36,20,16,34,60.95,9.999
g1078,123.003,139,118.258,533,490,257
g10780,62.79,15,0,0,0,0
g10781,7.115,13.347,8.139,13.824,23.152,9.524
g10782,9,1,3,2.005,17,3
g10783,1409.808,939.632,550.134,815.946,2571.25,550.018
g10784,29.001,16,15,23.995,75.995,21
g10785,11,3,14,18.964,29,7.037
g10786,14,9,14,13.011,22,7
g10787,6,4,10,6,20,6
g10788,3,4,4,4,15,2
g10789,3327.442,1078.222,531.6,83.117,81.341,2.516
g1079,2120.003,1411.507,1424.313,2180.525,6598.331,1473.051
g10790,2207.906,1803.944,1582.627,3190.161,5116.054,1477.806
g10791,240.274,168.61,175.495,231.812,796.615,138.088
g10792,47,27,37,46,177,35
g10793,4.034,11.107,5.995,134.595,21.937,8
g10794,7,1,5,8.31,19,7
g10795,76.759,65.929,86.316,103.575,298.474,82.145
g10796,4080.993,3159.174,3028.367,4927.194,8860.05,2391.38
g10797,2692.379,3707.416,3663.715,6394.234,21394.715,2803.997
g10798,245.423,156.145,173.706,352.398,671.198,186.268
g10799,16,12.106,8,25.012,36.675,10.057
g108,2204.779,2315.494,2223.999,4225.756,7528.479,2041.336
g1080,6502.891,5163.246,4778.121,8416.242,16813.965,4397.066
g10800,0,0,0,0,0,0
g10801,2.396,10.271,6.069,4.307,27.183,2.664
g10802,12,6,11.116,9.717,23.491,5.173
g10803,32.454,27.439,30.891,49.949,107.047,15.37
g10804,4,4,2,3.426,203.329,1.603
g10805,8,13,16.005,10,43.181,6
g10806,538.958,310.306,354.59,562.042,1522.586,329.56
g10807,0,0,1,0,0,0
g10808,3.001,5,4,16.173,19.932,5.926
g10809,11,2,6,5,18,6
g1081,3083.289,3230.202,2832.881,4514.524,12571.521,2189.596
g10810,0,0,0,9.081,53.743,13.603
g10811,166.509,118.096,100.547,214.652,541.838,101.615
g10812,59,24,43,53,218,28
g10813,35,18,19,24,73,20
g10814,11.03,7.139,9,11,58,10
g10815,33,3,0,0,0,0
g10816,8,8,0,0,0,0
g10817,4,6,9,5.684,12,5
g10818,27.621,46.724,59.883,63.898,132.577,41.999
g10819,55.067,35.82,41.592,56.391,55.68,21.636
g1082,5024.435,6883.728,2765.245,5497.931,10025.203,4007.343
g10820,32.032,38.02,34.749,54.135,144.525,20.466
g10821,6.157,6.132,3.084,8.646,11.231,3.486
g10822,3.004,3,5.004,12,13,6
g10823,4,5,4,5,18,2
g10824,7.866,0,4.911,6.448,13.625,1.191
g10825,344.403,241.465,258.26,433.674,852.736,222.259
g10826,244.823,208,168,414.001,681.027,133.016
g10827,7.017,4.03,3.018,14.049,29.738,7.023
g10828,23.851,23.368,34.497,28.635,58.458,9.206
g10829,7,5.01,5,9,20,5
g1083,256.046,188,211,392,881,184
g10830,4,4,11,5,11.128,5.999
g10831,3,10.874,4.082,6,18,3
g10832,78.911,38.344,31.796,52.726,86.866,31.058
g10833,4.005,2.006,9,18,34.554,7
g10834,8,2.001,9.001,11.441,27,2.352
g10835,18.014,17,8.987,7,31,4
g10836,11.999,7,2,4,15,3
g10837,166.978,327.271,191.486,587.859,920.397,218.356
g10838,384.293,225.785,298.917,425.749,1188.117,236.218
g10839,231.744,147.988,159.337,305.634,642.306,148.574
g1084,3100.201,2425.664,2494.927,3506.381,8705.978,2283.163
g10840,281.01,170.665,136.13,239.142,805.122,144.057
g10841,33.982,23,30.014,46.823,43.004,18
g10842,5,17.143,14.308,78.835,12,1
g10843,7,4,5,9,13,2
g10844,8,4,6,9,13,4
g10845,8,3,3,5,13.012,5
g10847,359.983,288.616,345.902,481.834,1104.217,234.242
g10848,16.888,4.391,19.162,42.626,165.276,18.242
g10849,14.032,2.545,24.929,23.446,20.333,1.26
g1085,1761.936,1321.399,1233,1804.981,5054.407,1314.84
g10850,110.111,61,88.146,165.839,310.492,53
g10851,17.283,9.127,12,36.018,81.104,16
g10852,16.287,19.075,0,0,0,0
g10853,11,4.297,4,9,20.997,8.392
g10854,4.957,8.545,4,14.736,25.342,3.978
g10855,27.734,22.763,16.489,26.005,74.703,22.585
g10856,18,14.726,6,10,40,1.22
g10857,9,9,3,9,15,12
g10858,5.413,15.741,9.301,10.848,22.317,12.855
g10859,215.867,338.624,172.09,479.56,788.567,341.799
g1086,3384.929,2418.577,2443.205,4383.463,9686.129,2283.582
g10860,98.721,71.898,51.66,85.257,215.919,54.922
g10861,81.698,67.223,69.187,142.594,216.241,61.714
g10862,41.001,37.387,0,0,0,2
g10863,18,5,21,18,62,11
g10864,6.013,5.044,6.222,14,25.639,3.169
g10865,27.721,17.18,12.981,1.778,30.83,1.906
g10866,40.51,11.964,21.298,22.478,182.211,13.315
g10867,2.355,11.731,8.633,23.499,19.589,10.31
g10868,22,11,4,11,31.584,12
g10869,0,0,0,0,0,0
g1087,1268.845,825.067,916.791,1514.111,3288.978,814.821
g10870,9,7,5,9,15,7
g10871,89.931,33.669,36.201,86.352,111.33,33.793
g10872,5101.928,3170.701,2931.626,5733.349,10786.784,2614.291
g10874,315.037,216.583,201.076,365.832,890.379,225.388
g10875,136.051,143.268,112.671,186.209,495.948,132.238
g10876,72.027,60.377,45.004,114.217,143.977,42.092
g10877,29.307,22.222,15.608,52.146,80.25,25.941
g10878,21,3,14.144,15,35,12
g10879,22,13,8,21,64,9.003
g1088,2230.36,1644.55,1878.008,2670.105,4965.443,1556.8
g10880,14,10,7,5,22,5
g10881,177.583,120.871,152.086,253.429,613.107,100.992
g10882,0,0,1,2,10,0
g10883,6,4,1,21,13,11
g10884,7,1,1,4,15,5
g10885,428.566,250.686,262.797,390.914,1161.972,222.2
g10886,21.566,9.437,14.621,18.172,65.394,22.641
g10887,106.026,94.186,114.704,161.997,408.709,106.372
g10888,54,46.001,24,41,83.001,38
g10889,0,0,77,27,0,3
g1089,1523.544,1309.448,1182,2460.819,4581.758,1252.724
g10890,12.349,3,8,12.001,25.115,10
g10891,80.48,71.913,110.981,125.197,152.987,32.93
g10892,11.746,11.673,14.057,27.655,44.923,7.669
g10893,74.109,58.141,35.513,66.874,207.516,89.981
g10894,13,16,17,18,55,6
g10895,13.09,7.006,12.043,21.307,35.283,12.42
g10896,7,8,6,43,7,11
g10897,13.069,4,11.069,32.04,34,8
g10898,8.018,3,10.004,14,41.558,7
g10899,7,6,6,6,11,6
g109,5909.036,4495.535,4706.812,7500.217,19836.739,4009.071
g1090,2252.298,1261.802,1292.911,2278.476,5960.279,1317.028
g10900,12,7,5,5,8,5
g10901,419.253,372.625,320.096,493.894,1308.506,298.617
g10902,175,132,127,264,487.007,108
g10903,79.115,39.225,42.805,90.852,168.659,54.629
g10904,92.999,47,45,68,126.002,27.042
g10905,0,0,3,2,1,1
g10906,20,16,5,4,5,7
g10907,328,228,256,411,945,200
g10908,22.136,20.138,16,18.181,80.91,17.523
g10909,116.008,89.239,64.235,90.984,277.763,57.612
g1091,10461.363,5004.524,9053.057,11759.768,30118.182,4417.746
g10910,88.315,27.796,54.615,79.463,146.384,29
g10911,15.004,6,9,5,16,7
g10912,29,23,11.02,17.005,40.289,12
g10913,23.994,873.997,49,93,90.019,725.996
g10914,5,6.737,6,4.457,23.227,6
g10915,13,10,0,0,0,0
g10916,352.004,266.455,253.246,277.497,830.704,174.328
g10917,40.874,7.074,4.631,8.619,26.507,8.23
g10918,198.853,87.923,88.563,102.498,433.401,97.311
g10919,120,89.594,69.591,159.746,239.44,81.783
g1092,321,219,206,414,802,244
g10920,20,16.987,18.89,27.884,73.74,19
g10921,14,9.709,12.029,9.034,17.618,7
g10922,13.178,15.088,18.107,29.209,60.457,16.251
g10923,35,29.999,30,63,64.013,16
g10924,13,2,2,7,22,5
g10925,0,4,4,6,15,6
g10926,158.554,103.95,151.191,280.713,725.079,123.69
g10927,130.158,73.181,61.904,111.104,292.376,56.4
g10928,290.993,273,256,342.821,857,202.002
g10929,2.036,9.112,4.08,25.76,11.278,7.199
g1093,89.361,63.246,52.922,148.247,190.701,54.009
g10930,43,64.001,86.094,107,15,6
g10931,21,6,9,18.005,35.002,11
g10932,6.318,4.237,6.664,3,32.456,5
g10933,2,4,4,10,11.969,3
g10934,406.161,330.762,266.813,689.348,444.198,191.929
g10935,45.453,15.22,13.289,42.907,140.395,51.679
g10936,412.7,241.539,294.421,400.903,1478.343,282.834
g10937,4.298,9.103,6.863,11.447,13.515,10.803
g10938,27.965,27.877,25.689,44.319,117.688,19.851
g10939,26.359,23.459,14.461,38.698,50.583,11.517
g1094,1713.233,1240.473,1239.453,1960.561,3587.698,1028.851
g10940,17.522,19.84,13.794,26.899,62.753,6.866
g10941,7,4,4,10,13,9
g10942,95.799,38.453,48.645,106.194,177.321,54.409
g10943,0,0,0,0,0,0
g10944,0,0,0,0,0,0
g10945,23.279,7.331,8.452,19.764,37.054,7.346
g10946,6.031,5.678,8,10.544,41.448,5.076
g10947,17.011,9,14,29,30.58,16.001
g10948,18.134,6,13.075,10,35.092,7
g10949,7,10,10.006,12.044,32,6
g1095,870.154,656.283,714.612,1366.075,3111.468,664.405
g10950,4.995,4.981,4,12.813,23.677,6.748
g10951,3,4,4,11.411,13.178,2
g10952,5036.304,3698.777,5749.095,8140.135,20575.319,4687.606
g10953,447.032,373.365,342.257,623.94,1293.197,329.234
g10954,55.777,40.654,26.888,46.771,188.649,36.177
g10955,303.878,185.688,222.649,336.523,719.699,152.639
g10956,233,139.749,160.036,286.712,675.664,110
g10957,11.452,3.038,4.461,12.289,30.285,5.094
g10958,15,9,0,0,0,0
g10959,1,0,5,4,13.946,12
g1096,14507.996,12887.441,10185.526,16238.57,36496.935,10553.767
g10960,168.43,128.122,151.121,228.029,517.052,138.736
g10961,49.104,25,50.1,58.979,161.774,32.114
g10962,12.402,3.997,4,6.23,31.205,4.243
g10963,54.093,42.36,50.69,60.754,154.316,26.704
g10964,27.474,11.541,24.53,37.808,69.542,17.557
g10965,14,4,8,9,36,8
g10966,14,12,12,14,36.79,5.349
g10967,7,2,2,5,40,5
g10968,313,273,248.922,355,814.001,215
